ra,dec,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,ref_epoch,pmra,pmdec,parallax,radial_velocity
129.53184711112567,18.278896600444607,19.313822,354.33813986975906,0.9998629,2016.0,-3.14568352420841,2.738164482660447,1.1861479688695917,
129.5020665339781,18.314774531240577,19.298418,359.4014123595799,1.0932963,2016.0,0.10590600035491299,-1.95328628413052,-0.3694842001250598,
129.77897608701656,18.272580619578385,19.81187,223.9746558350716,0.89999944,2016.0,-3.0466925265671985,-0.45513312551869584,0.7021273289950973,
129.76778808665642,18.26934129858606,19.38007,333.36414889131925,1.0365912,2016.0,-6.802310377555223,2.7472301457181527,-0.16513089019870136,
129.7039217433057,18.26984298575009,20.641598,104.30563879206636,0.9925514,2016.0,-0.9711664868075668,-4.660806312097632,-2.012849496698527,
129.80976176578093,18.303728830793556,20.790703,90.92123115627827,1.1292107,2016.0,-1.2474346195879105,0.04495048581728537,0.7755554632503068,
129.84843394200718,18.320094173111404,20.229109,152.51173898725733,0.74461955,2016.0,-4.832103841777796,-6.285115504559796,1.6499106214951031,
129.86785139697201,18.345231609655777,18.01602,1170.9512110410906,1.3585815,2016.0,-3.193979148593951,2.3608511523996643,-0.004979515086302816,
129.8306248880387,18.37068598437759,16.297504,5700.922702826245,2.8534229,2016.0,0.5569798728263122,-5.8429714343924894,0.8339697205836699,
129.80937930906816,18.364615609825645,20.086607,173.9018075069205,0.76139516,2016.0,-1.5875319863200392,-5.475257972426136,-0.0075258102965702345,
129.80382848836712,18.399427122363935,20.968529,77.18536662090398,1.3330655,2016.0,,,,
129.78324703834755,18.39977079902938,19.873436,211.6278011949607,0.985427,2016.0,-4.302757290541354,-0.8141522652507716,0.5696461986696739,
129.63520113427222,18.333651858912244,20.881802,83.60376631849252,1.0908667,2016.0,,,,
129.62873084209565,18.349638265245332,21.114683,67.46425079967223,1.3484862,2016.0,,,,
129.71429789970907,18.394616383275242,15.886663,8323.02622068926,2.884263,2016.0,1.5781769162699075,-1.4546658278963536,0.6894556726433781,
129.75523240479419,18.4328804849765,18.851755,542.3062117316782,1.1675098,2016.0,-5.718114439244687,-5.462909070271775,0.750026759054391,
129.71868541252164,18.494274520672143,20.785305,91.37439882311332,1.2640108,2016.0,,,,
130.14375853682287,18.29121783360151,20.699066,98.92826022136764,1.0759177,2016.0,-13.834326479935264,-4.959767790495033,3.551190452599412,
130.1100716652992,18.31886058748532,17.968704,1223.1085192457676,1.4202365,2016.0,-5.208381481836398,-7.907887262267199,0.7296669101424355,
130.18799517998133,18.310094989319133,18.894983,521.138607909928,1.1970999,2016.0,0.5817696398215031,-13.054992305011112,0.3392684865143309,
130.23518283768306,18.36657968389451,20.079931,174.9744313791257,0.9012227,2016.0,-5.10843041321297,-3.553648873593173,0.6635832974157613,
130.1421823680754,18.35912430622045,17.497032,1888.5731743341669,2.3811119,2016.0,-36.4599033677458,-11.514551466731458,5.569575846986292,
130.18910440265444,18.41999808785853,20.518822,116.79332893449129,0.8575062,2016.0,-2.3325332936787877,-1.3438082199342465,4.4272620491181796,
129.9972008930321,18.332765202929288,17.602028,1714.4916502907506,7.069128,2016.0,-3.7604715711900667,-6.862093067026272,0.48250749988600944,
129.95305435593525,18.382177121890425,20.015676,185.64192258195533,0.9338775,2016.0,0.09160299822122799,-0.22707569880500486,0.6189651156567485,
129.9573245223875,18.395582067666794,17.289312,2286.764779734705,1.9723872,2016.0,-9.754971759308994,-2.5288178402774397,0.7448153947865853,
129.97030453078526,18.4083633887766,19.86474,213.3293135076139,0.7787687,2016.0,-2.729424426659118,-10.396365009159004,0.17842432201019665,
130.14734763953606,18.432127403843644,16.247356,5970.413617782958,2.9087071,2016.0,-4.734715241332761,3.9570148174026922,1.0606331928993176,
130.01600762287282,18.446671110718327,20.558956,112.55479555795179,0.91344917,2016.0,-3.9003339802533796,-2.686629422093688,1.339450972451235,
130.11176739777238,18.48029827121034,20.45677,123.66272369133848,0.86978346,2016.0,0.945228303168994,-7.163729175797139,2.1877776595943654,
130.22827327233577,18.414695853256678,20.541443,114.3851158854893,0.80711263,2016.0,-2.127492352463886,2.3495437720813035,-0.12886946153231546,
130.26355672629887,18.42198404992933,19.2626,371.45577608965385,0.9570185,2016.0,-9.558876823873844,2.845980849865178,0.31832538181169834,
130.2601377706697,18.479549293896316,20.767927,92.84878718933471,0.8159383,2016.0,0.9656720326002638,-1.5977607691488123,-0.8984630465905576,
130.34489292444857,18.47399843936139,17.003832,2974.5023531421402,1.7501963,2016.0,6.938754838030567,-14.165828172346785,0.20189436487046725,
130.3598831712152,18.479823200707187,16.041937,7213.936974081494,2.7151148,2016.0,3.3964283526535644,-7.165196396341317,0.6349316260610431,
130.3523902665439,18.49785210788709,20.880781,83.68249632117228,1.0626287,2016.0,,,,
130.34671259622175,18.514138478989892,20.701244,98.72993668063206,1.0243493,2016.0,0.08365321079827881,-3.913624906931348,0.318803816470388,
130.37069709063425,18.52796073641543,20.711428,97.80836713925558,0.9740107,2016.0,,,,
130.38148674914203,18.557185258077546,19.994034,189.37958336194234,0.7990156,2016.0,-7.578647605931569,-12.492189582324155,2.0698761905319145,
130.3317584946255,18.52582122494019,20.861322,85.19572332862421,1.2060701,2016.0,,,,
130.33902828764343,18.560345901817346,20.444794,125.03434490414405,0.7758844,2016.0,-3.9755696191102583,-0.13328412218999242,-1.0479535079093265,
130.35037714373073,18.570986871483306,18.468836,771.6357501402701,1.1001064,2016.0,-0.8479187537316997,1.3762485854157742,0.6841384023822249,
130.15394152731858,18.50186179950379,17.858868,1353.3164287059362,1.6819252,2016.0,-2.829109220189389,-3.0741831489611435,0.5915656964853613,
130.13467825270928,18.541472004859816,20.684282,100.28442118177638,0.91382295,2016.0,-2.4121126373620454,-1.7252338578960158,0.7154093694709182,
130.1694663331801,18.575778449955255,14.595085,27347.185260242637,32.98823,2016.0,-1.7914946923692598,-4.48127293126853,0.37445368546896274,9.75472
130.30191280911237,18.629387419509754,21.059189,71.00206203657419,1.5270623,2016.0,,,,
129.9124317728893,18.424982645039684,21.015167,73.94012514400337,1.2485778,2016.0,,,,
129.8860844669185,18.46028387949124,15.239461,15106.441940489703,6.5478907,2016.0,-3.2255747222730125,-3.348496867575299,0.48284346834640823,
129.98427261878874,18.589991949310765,20.712755,97.6888007750385,0.95573497,2016.0,-9.369149717239655,-0.26854702327450874,2.854852077896276,
129.82736850835394,18.522755257074238,20.756437,93.83653627850568,0.9873775,2016.0,6.474416290250843,-6.518738474684239,5.391830806639608,
129.85965706589428,18.560193753479073,14.684104,25194.468138549553,7.50584,2016.0,-7.454252766325592,-2.570759278254725,0.7307132244695462,
129.7949661917322,18.54116644755953,19.07926,439.787233434032,1.0513304,2016.0,-12.804302114564955,-35.40314770679151,2.6795468240487184,
