393.05099   398016.68750
393.05621   401288.06250
393.06143   402759.59375
393.06665   392627.68750
393.07184   394278.12500
393.07706   392318.03125
393.08228   386687.53125
393.08749   388122.56250
393.09271   392220.03125
393.09793   397333.06250
393.10315   392174.65625
393.10834   392762.15625
393.11356   395474.25000
393.11877   389388.56250
393.12399   393284.93750
393.12921   394859.28125
393.13443   393590.75000
393.13965   394889.71875
393.14484   398843.43750
393.15005   404031.15625
393.15527   388083.59375
393.16049   392870.87500
393.16571   395551.87500
393.17093   392408.09375
393.17615   396540.78125
393.18137   396690.87500
393.18655   395693.78125
393.19177   394077.75000
393.19699   395613.96875
393.20221   397503.62500
393.20743   392241.81250
393.21265   397900.46875
393.21786   387996.81250
393.22305   394032.09375
393.22827   398032.53125
393.23349   395675.00000
393.23871   394025.53125
393.24393   398013.53125
393.24915   395760.37500
393.25436   396797.59375
393.25958   396998.81250
393.26477   396250.68750
393.26999   393149.87500
393.27521   395394.62500
393.28043   395243.40625
393.28564   395303.87500
393.29086   390246.78125
393.29608   396157.00000
393.30127   395035.21875
393.30649   392762.28125
393.31171   398364.03125
393.31693   394177.71875
393.32214   397449.31250
393.32736   399199.53125
393.33258   390987.25000
393.33777   391971.50000
393.34299   393389.62500
393.34821   395926.93750
393.35342   396414.34375
393.35864   397093.90625
393.36386   400296.06250
393.36908   396970.34375
393.37430   396043.75000
393.37949   397170.18750
393.38470   400747.34375
393.38992   397214.00000
393.39514   393810.03125
393.40036   400098.46875
393.40558   400715.59375
393.41080   397151.03125
393.41599   406490.56250
393.42120   408463.00000
393.42642   407973.18750
393.43164   397544.78125
393.43686   402218.00000
393.44208   400382.31250
393.44730   400287.12500
393.45248   402404.09375
393.45770   401009.59375
393.46292   401357.96875
393.46814   416409.78125
393.47336   406547.00000
393.47858   397585.18750
393.48380   407144.53125
393.48901   397559.43750
393.49420   397303.59375
393.49942   394637.25000
393.50464   392993.84375
393.50986   399484.59375
393.51508   397015.93750
393.52029   399328.18750
393.52551   402995.96875
393.53070   396749.09375
393.53592   400799.15625
393.54114   403472.87500
393.54636   398111.50000
393.55157   399034.96875
393.55679   402997.50000
393.56201   398763.46875
393.56723   400372.84375
393.57242   397523.90625
393.57764   401453.28125
393.58286   400111.25000
393.58807   399133.93750
393.59329   395803.93750
393.59851   399461.78125
393.60373   397092.31250
393.60892   398334.87500
393.61414   399370.18750
393.61935   400059.62500
393.62457   392169.68750
393.62979   400577.21875
393.63501   400605.21875
393.64023   396430.46875
393.64542   394585.46875
393.65063   396192.78125
393.65585   392116.68750
393.66107   392358.84375
393.66629   401423.34375
393.67151   396922.28125
393.67673   392678.81250
393.68195   396896.84375
393.68713   393288.28125
393.69235   393061.12500
393.69757   389722.71875
393.70279   400723.46875
393.70801   395636.81250
393.71323   394393.25000
393.71844   392228.59375
393.72363   396184.71875
393.72885   395373.21875
393.73407   389086.18750
393.73929   386098.84375
393.74451   394663.65625
393.74973   391385.00000
393.75494   390767.62500
393.76016   393250.43750
393.76535   390286.78125
393.77057   390748.96875
393.77579   393539.81250
393.78101   393601.09375
393.78622   397468.34375
393.79144   392353.03125
393.79666   394949.21875
393.80185   396081.93750
393.80707   395387.21875
393.81229   397931.18750
393.81750   395488.81250
393.82272   390834.81250
393.82794   394008.06250
393.83316   386404.40625
393.83835   385437.62500
393.84357   383782.21875
393.84879   392442.59375
393.85400   392341.34375
393.85922   390612.78125
393.86444   389952.06250
393.86966   389472.90625
393.87488   388563.31250
393.88007   389417.78125
393.88528   393418.87500
393.89050   391442.25000
393.89572   387580.90625
393.90094   389091.25000
393.90616   389744.90625
393.91138   387686.62500
393.91656   386208.59375
393.92178   399241.68750
393.92700   417461.40625
393.93222   387968.43750
393.93744   390305.31250
393.94266   389402.65625
393.94788   386707.43750
393.95306   386973.56250
393.95828   383928.00000
393.96350   382497.31250
393.96872   386150.37500
393.97394   385395.87500
393.97916   383072.84375
393.98438   383167.28125
393.98959   384128.53125
393.99478   384932.56250
394.00000   384698.56250
394.00522   387534.03125
394.01044   385131.00000
394.01566   374822.25000
394.02087   385994.37500
394.02609   386371.71875
394.03128   385109.59375
394.03650   387230.00000
394.04172   390904.56250
394.04694   379859.00000
394.05215   383208.46875
394.05737   388524.40625
394.06259   387156.90625
394.06781   380680.25000
394.07300   385681.56250
394.07822   385493.96875
394.08344   385865.00000
394.08865   384959.65625
394.09387   394247.31250
394.09909   396117.00000
394.10431   386482.93750
394.10950   388949.71875
394.11472   384195.71875
394.11993   382750.28125
394.12515   383659.75000
394.13037   384683.40625
394.13559   383611.28125
394.14081   380087.31250
394.14600   380001.09375
394.15121   381061.78125
394.15643   382397.43750
394.16165   382156.37500
394.16687   380473.18750
394.17209   380876.18750
394.17731   379106.75000
394.18253   377263.28125
394.18771   380342.18750
394.19293   381266.56250
394.19815   382156.65625
394.20337   384464.12500
394.20859   380094.46875
394.21381   380766.37500
394.21902   373779.50000
394.22421   376610.31250
394.22943   385230.78125
394.23465   383802.34375
394.23987   381658.75000
394.24509   378566.09375
394.25031   377131.75000
394.25552   379898.75000
394.26074   380848.87500
394.26593   378413.56250
394.27115   379009.00000
394.27637   378592.53125
394.28159   377033.25000
394.28680   379288.75000
394.29202   377911.87500
394.29724   378799.68750
394.30243   375601.46875
394.30765   377434.96875
394.31287   373864.25000
394.31808   391431.03125
394.32330   387268.31250
394.32852   377362.75000
394.33374   381431.65625
394.33893   378964.93750
394.34415   377560.96875
394.34937   378425.59375
394.35458   379829.34375
394.35980   381624.18750
394.36502   374906.09375
394.37024   372555.87500
394.37546   368999.90625
394.38065   381924.93750
394.38586   381131.00000
394.39108   379495.03125
394.39630   380495.28125
394.40152   379227.53125
394.40674   374100.78125
394.41196   377662.03125
394.41714   375398.78125
394.42236   376025.96875
394.42758   373829.56250
394.43280   380123.06250
394.43802   374561.15625
394.44324   374202.34375
394.44846   383253.78125
394.45367   376857.34375
394.45886   373833.96875
394.46408   379749.56250
394.46930   382112.84375
394.47452   377770.87500
394.47974   378782.40625
394.48495   372221.53125
394.49017   386948.18750
394.49536   386491.25000
394.50058   382855.15625
394.50580   377728.81250
394.51102   382061.62500
394.51624   384545.56250
394.52145   385889.12500
394.52667   384957.53125
394.53186   382545.46875
394.53708   382850.06250
394.54230   384157.46875
394.54752   389013.50000
394.55273   382304.09375
394.55795   384932.50000
394.56317   384627.21875
394.56839   384165.53125
394.57358   388987.50000
394.57880   387031.15625
394.58401   382683.59375
394.58923   384344.65625
394.59445   380938.53125
394.59967   389317.68750
394.60489   383726.00000
394.61008   379407.15625
394.61530   387496.81250
394.62051   381362.78125
394.62573   379514.50000
394.63095   381484.21875
394.63617   385473.71875
394.64139   380906.87500
394.64661   385445.50000
394.65179   375793.75000
394.65701   375135.03125
394.66223   383879.06250
394.66745   383913.25000
394.67267   385155.62500
394.67789   385735.15625
394.68311   384457.37500
394.68829   383183.65625
394.69351   386943.50000
394.69873   389429.68750
394.70395   397704.12500
394.70917   380263.75000
394.71439   381551.09375
394.71960   382197.90625
394.72479   385450.78125
394.73001   382412.25000
394.73523   383300.34375
394.74045   377115.31250
394.74567   383681.75000
394.75089   382434.81250
394.75610   378727.34375
394.76132   381464.75000
394.76651   384838.06250
394.77173   383762.12500
394.77695   381759.78125
394.78217   379282.68750
394.78738   382825.37500
394.79260   382735.96875
394.79782   384160.12500
394.80301   386467.28125
394.80823   380718.59375
394.81345   381364.21875
394.81866   379327.21875
394.82388   381475.03125
394.82910   380037.62500
394.83432   378391.34375
394.83954   381221.53125
394.84473   382726.34375
394.84995   380676.65625
394.85516   378933.37500
394.86038   382654.31250
394.86560   380834.93750
394.87082   383886.53125
394.87604   382854.40625
394.88123   378599.50000
394.88644   378785.90625
394.89166   384181.84375
394.89688   387202.18750
394.90210   381154.78125
394.90732   385080.12500
394.91254   381108.18750
394.91772   383124.96875
394.92294   379288.71875
394.92816   380912.68750
394.93338   384626.81250
394.93860   386176.40625
394.94382   383964.12500
394.94904   376920.75000
394.95425   381751.50000
394.95944   378425.53125
394.96466   383936.78125
394.96988   380144.37500
394.97510   383841.21875
394.98032   379760.28125
394.98553   385153.65625
394.99075   380587.00000
394.99594   377684.68750
395.00116   380309.71875
395.00638   385086.87500
395.01160   378824.84375
395.01682   386691.06250
395.02203   422538.37500
395.02725   426260.40625
395.03247   383935.93750
395.03766   378875.84375
395.04288   387769.28125
395.04810   377713.15625
395.05331   380576.06250
395.05853   380837.65625
395.06375   380680.65625
395.06897   379876.43750
395.07416   377893.62500
395.07938   377817.53125
395.08459   386838.09375
395.08981   381841.00000
395.09503   381713.43750
395.10025   383166.15625
395.10547   387360.78125
395.11066   382708.56250
395.11588   376960.31250
395.12109   382661.06250
395.12631   382619.25000
395.13153   383271.62500
395.13675   384422.93750
395.14197   380856.46875
395.14719   383038.65625
395.15237   381019.93750
395.15759   384741.81250
395.16281   383320.78125
395.16803   386405.03125
395.17325   381552.46875
395.17847   378430.78125
395.18369   415205.00000
395.18887   384982.87500
395.19409   382442.71875
395.19931   386625.62500
395.20453   379113.81250
395.20975   382865.53125
395.21497   383678.50000
395.22018   383686.53125
395.22540   381303.12500
395.23059   378290.15625
395.23581   377828.65625
395.24103   379470.25000
395.24625   378643.15625
395.25146   381551.40625
395.25668   387236.15625
395.26190   388734.25000
395.26709   380036.34375
395.27231   385128.53125
395.27753   382842.96875
395.28275   385177.93750
395.28796   381470.78125
395.29318   383843.37500
395.29840   383887.34375
395.30359   383360.25000
395.30881   380518.53125
395.31403   385610.78125
395.31924   381025.53125
395.32446   381154.75000
395.32968   382444.46875
395.33490   385312.34375
395.34012   381828.12500
395.34531   381869.34375
395.35052   375444.46875
395.35574   378404.03125
395.36096   378987.28125
395.36618   378552.15625
395.37140   386901.12500
395.37662   383233.28125
395.38181   389165.50000
395.38702   391646.12500
395.39224   382851.46875
395.39746   384344.93750
395.40268   381526.03125
395.40790   382661.06250
395.41312   381269.09375
395.41833   380848.31250
395.42352   383539.25000
395.42874   382027.40625
395.43396   384480.40625
395.43918   382923.56250
395.44440   384095.34375
395.44962   390636.59375
395.45483   384125.93750
395.46002   384839.68750
395.46524   388850.84375
395.47046   389842.78125
395.47568   385951.28125
395.48090   392577.25000
395.48611   390658.15625
395.49133   391139.12500
395.49652   385046.15625
395.50174   383511.46875
395.50696   385554.18750
395.51218   387234.87500
395.51740   385028.53125
395.52261   387247.50000
395.52783   386312.62500
395.53305   392046.62500
395.53824   389939.78125
395.54346   389810.81250
395.54868   383250.21875
395.55389   387705.78125
395.55911   386645.93750
395.56433   389238.75000
395.56955   386316.68750
395.57474   391189.31250
395.57996   389709.15625
395.58517   389097.71875
395.59039   389515.09375
395.59561   385788.34375
395.60083   384082.00000
395.60605   393508.71875
395.61127   392919.96875
395.61646   388898.93750
395.62167   390527.59375
395.62689   388232.00000
395.63211   392126.87500
395.63733   393291.84375
395.64255   391540.18750
395.64777   386230.65625
395.65295   392129.03125
395.65817   389744.65625
395.66339   385691.81250
395.66861   385948.37500
395.67383   390144.84375
395.67905   394566.00000
